Timestamp,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
2025-12-17T00:00:00,214,182,89,149,132,261,227,186,158,265
2025-12-17T00:00:01,258,114,303,107,34,369,23,84,21,214
2025-12-17T00:00:02,215,222,216,292,270,141,295,107,41,90
2025-12-17T00:00:03,175,307,254,156,212,66,116,400,75,107
2025-12-17T00:00:04,110,251,311,246,351,329,170,337,288,26
2025-12-17T00:00:05,270,288,349,249,271,33,280,31,278,374
2025-12-17T00:00:06,131,319,34,275,200,47,160,117,189,369
2025-12-17T00:00:07,200,28,319,111,284,325,33,41,289,244
2025-12-17T00:00:08,321,342,191,220,140,215,347,83,164,204
2025-12-17T00:00:09,377,307,316,162,332,219,112,117,278,262
2025-12-17T00:00:10,90,161,316,396,74,101,285,308,24,263
2025-12-17T00:00:11,97,373,394,212,70,231,226,205,162,321
2025-12-17T00:00:12,302,206,198,109,386,307,206,94,126,151
2025-12-17T00:00:13,221,358,56,80,188,375,215,278,360,182
2025-12-17T00:00:14,99,176,81,335,368,105,240,149,234,103
2025-12-17T00:00:15,238,243,310,247,105,299,130,319,122,137
2025-12-17T00:00:16,179,395,375,127,326,355,374,192,196,60
2025-12-17T00:00:17,58,284,398,139,69,373,56,21,320,25
2025-12-17T00:00:18,146,28,349,278,103,26,338,238,280,354
2025-12-17T00:00:19,227,140,145,80,21,344,193,275,57,149
2025-12-17T00:00:20,139,31,174,390,317,398,112,264,207,179
2025-12-17T00:00:21,241,339,176,372,360,151,77,386,229,147
2025-12-17T00:00:22,154,143,194,151,204,399,314,355,392,34
2025-12-17T00:00:23,136,301,117,207,125,38,361,280,150,367
2025-12-17T00:00:24,248,374,28,372,375,391,172,108,359,104
2025-12-17T00:00:25,368,286,319,74,359,298,273,212,228,95
2025-12-17T00:00:26,276,120,258,154,133,160,93,313,109,97
2025-12-17T00:00:27,114,292,64,110,104,299,334,125,370,217
2025-12-17T00:00:28,83,59,117,311,119,334,222,95,185,242
2025-12-17T00:00:29,129,203,35,162,47,200,127,162,255,227
2025-12-17T00:00:30,77,61,157,47,268,272,169,57,193,371
2025-12-17T00:00:31,275,24,334,186,134,78,30,151,46,141
2025-12-17T00:00:32,342,27,364,101,239,25,312,41,364,124
2025-12-17T00:00:33,105,231,190,21,209,355,159,45,301,81
2025-12-17T00:00:34,324,377,260,102,348,224,123,141,114,54
2025-12-17T00:00:35,51,306,167,265,233,96,373,220,389,295
2025-12-17T00:00:36,258,109,149,106,210,386,134,82,23,302
