Timestamp,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
2027-05-12T00:00:00,222,74,123,88,213,260,116,138,150,280
2027-05-12T00:00:01,194,378,83,331,371,397,340,121,371,193
2027-05-12T00:00:02,168,85,60,79,179,106,169,77,63,193
2027-05-12T00:00:03,210,294,49,151,357,235,78,330,80,33
2027-05-12T00:00:04,92,385,360,281,229,99,81,388,25,154
2027-05-12T00:00:05,222,118,158,190,110,181,328,278,56,397
2027-05-12T00:00:06,234,99,361,83,372,81,151,112,78,260
2027-05-12T00:00:07,371,20,203,105,111,150,358,178,343,329
2027-05-12T00:00:08,116,328,394,89,371,345,184,83,146,72
2027-05-12T00:00:09,230,185,124,287,103,38,332,172,113,361
2027-05-12T00:00:10,114,131,150,97,130,202,230,47,328,91
2027-05-12T00:00:11,77,100,365,384,313,265,57,289,107,162
2027-05-12T00:00:12,67,60,105,257,20,34,138,349,156,192
2027-05-12T00:00:13,310,103,154,382,397,118,114,376,133,166
2027-05-12T00:00:14,271,204,46,240,125,175,298,90,218,34
2027-05-12T00:00:15,111,369,341,34,294,92,78,350,297,287
2027-05-12T00:00:16,180,66,347,117,94,349,210,286,375,189
2027-05-12T00:00:17,75,400,113,64,113,49,305,219,315,398
2027-05-12T00:00:18,71,391,170,58,92,67,206,216,328,39
2027-05-12T00:00:19,84,145,295,85,396,210,46,61,36,134
2027-05-12T00:00:20,20,385,385,283,195,314,89,382,128,386
2027-05-12T00:00:21,110,153,384,144,28,176,59,47,128,390
2027-05-12T00:00:22,220,24,395,326,162,238,295,334,247,341
2027-05-12T00:00:23,391,137,103,230,167,49,122,329,90,312
2027-05-12T00:00:24,274,352,116,150,271,397,220,233,349,187
2027-05-12T00:00:25,291,378,159,333,147,176,153,264,126,288
2027-05-12T00:00:26,131,268,198,187,333,178,286,269,247,308
2027-05-12T00:00:27,289,155,383,259,115,231,248,211,239,208
2027-05-12T00:00:28,146,329,223,190,210,165,114,117,247,203
2027-05-12T00:00:29,51,235,280,360,61,232,293,340,73,59
2027-05-12T00:00:30,62,259,305,341,64,259,82,237,78,215
