Timestamp,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
2025-08-13T00:00:00,186,197,180,233,347,241,168,75,204,86
2025-08-13T00:00:01,192,226,68,123,188,35,159,354,315,232
2025-08-13T00:00:02,298,265,214,209,284,99,274,140,212,150
2025-08-13T00:00:03,42,283,350,86,331,224,258,114,332,60
2025-08-13T00:00:04,367,343,31,360,398,189,122,102,281,92
2025-08-13T00:00:05,386,64,164,146,150,268,266,142,173,356
2025-08-13T00:00:06,316,264,68,376,266,312,332,147,344,225
2025-08-13T00:00:07,74,334,340,305,28,252,198,391,207,139
2025-08-13T00:00:08,126,267,290,112,284,172,249,88,116,380
2025-08-13T00:00:09,292,245,228,40,61,208,316,111,96,169
2025-08-13T00:00:10,251,23,215,294,265,34,319,36,139,167
2025-08-13T00:00:11,148,179,321,132,59,108,106,249,207,87
2025-08-13T00:00:12,393,208,133,51,222,38,43,205,270,267
2025-08-13T00:00:13,237,293,266,61,99,41,195,365,244,32
2025-08-13T00:00:14,62,144,359,223,56,38,201,269,125,198
2025-08-13T00:00:15,396,245,294,330,37,26,177,318,250,222
2025-08-13T00:00:16,109,85,400,41,228,155,273,235,260,391
2025-08-13T00:00:17,375,90,398,158,100,286,21,253,126,154
2025-08-13T00:00:18,210,107,383,117,123,317,249,49,21,164
2025-08-13T00:00:19,152,328,321,64,55,143,364,138,105,176
2025-08-13T00:00:20,122,184,137,74,140,192,96,49,303,140
2025-08-13T00:00:21,258,201,200,359,181,120,229,286,259,225
2025-08-13T00:00:22,315,51,179,227,93,50,351,98,352,399
2025-08-13T00:00:23,85,384,154,333,221,47,29,314,72,391
2025-08-13T00:00:24,135,384,362,166,100,274,363,144,120,78
2025-08-13T00:00:25,276,91,157,273,73,330,250,107,81,368
2025-08-13T00:00:26,197,319,323,375,274,362,296,107,66,317
2025-08-13T00:00:27,370,145,38,122,348,180,308,138,231,398
2025-08-13T00:00:28,315,343,208,116,266,275,380,379,222,72
2025-08-13T00:00:29,166,182,316,178,265,212,194,46,57,64
2025-08-13T00:00:30,324,172,256,319,392,262,252,131,278,71
2025-08-13T00:00:31,143,357,102,308,294,175,122,38,318,329
2025-08-13T00:00:32,288,252,118,312,377,40,277,344,399,179
2025-08-13T00:00:33,93,24,183,135,302,24,183,369,70,142
2025-08-13T00:00:34,131,243,191,48,155,398,120,271,351,31
2025-08-13T00:00:35,255,39,97,367,139,357,204,112,157,204
2025-08-13T00:00:36,193,67,24,111,30,72,47,155,380,59
2025-08-13T00:00:37,290,162,75,274,242,367,293,149,189,355
2025-08-13T00:00:38,141,148,357,369,31,102,366,275,167,239
2025-08-13T00:00:39,232,302,146,86,30,37,91,247,382,23
2025-08-13T00:00:40,87,281,80,327,54,347,237,397,320,255
2025-08-13T00:00:41,352,149,378,128,161,217,31,248,223,148
2025-08-13T00:00:42,372,239,342,252,72,165,346,376,373,319
2025-08-13T00:00:43,152,26,294,364,393,296,190,239,374,368
2025-08-13T00:00:44,47,274,129,119,193,283,358,55,185,172
2025-08-13T00:00:45,125,279,297,309,293,312,304,364,37,33
2025-08-13T00:00:46,224,84,33,86,347,378,320,317,296,90
2025-08-13T00:00:47,46,29,365,89,129,119,114,280,196,176
2025-08-13T00:00:48,333,125,71,187,212,388,246,215,171,398
2025-08-13T00:00:49,356,114,175,350,399,359,311,318,120,165
2025-08-13T00:00:50,193,393,126,195,22,214,217,262,161,70
2025-08-13T00:00:51,326,286,83,70,355,104,286,74,49,182
2025-08-13T00:00:52,302,36,26,209,285,162,199,134,131,348
2025-08-13T00:00:53,391,288,194,317,139,30,350,347,56,123
2025-08-13T00:00:54,69,350,62,47,178,95,28,363,223,355
