Timestamp,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
2025-04-23T00:00:00,180,35,45,244,302,184,80,275,146,381
2025-04-23T00:00:01,382,216,208,154,103,37,41,316,248,243
2025-04-23T00:00:02,120,244,299,182,379,259,330,299,228,286
2025-04-23T00:00:03,385,173,375,346,26,283,62,308,279,123
2025-04-23T00:00:04,21,240,288,345,128,310,76,151,367,325
2025-04-23T00:00:05,185,366,325,230,357,114,366,385,268,236
2025-04-23T00:00:06,230,45,260,270,86,305,163,153,38,393
2025-04-23T00:00:07,78,135,110,321,156,373,248,214,75,288
2025-04-23T00:00:08,336,277,281,38,298,101,228,258,357,267
2025-04-23T00:00:09,288,216,163,142,372,309,358,261,261,305
2025-04-23T00:00:10,166,175,197,257,297,73,393,115,193,254
2025-04-23T00:00:11,75,309,285,133,42,311,55,64,310,296
2025-04-23T00:00:12,323,153,314,105,149,148,29,102,144,82
2025-04-23T00:00:13,118,107,86,194,143,367,293,167,258,172
2025-04-23T00:00:14,331,234,144,105,155,70,367,345,185,365
2025-04-23T00:00:15,194,227,280,321,261,168,63,132,308,166
2025-04-23T00:00:16,262,179,129,35,258,386,34,279,174,50
2025-04-23T00:00:17,341,182,224,147,223,357,33,136,55,350
2025-04-23T00:00:18,31,172,184,144,274,132,345,34,123,376
2025-04-23T00:00:19,167,79,343,191,71,63,341,330,225,127
2025-04-23T00:00:20,67,201,70,323,236,251,91,276,245,213
2025-04-23T00:00:21,90,204,267,195,151,238,393,183,253,259
2025-04-23T00:00:22,111,108,254,219,272,255,62,150,161,35
2025-04-23T00:00:23,25,285,143,65,153,63,216,369,346,315
2025-04-23T00:00:24,259,172,69,328,143,43,116,158,224,399
2025-04-23T00:00:25,286,101,184,360,57,79,271,215,278,159
2025-04-23T00:00:26,325,267,263,125,372,226,78,385,45,252
2025-04-23T00:00:27,65,362,338,24,384,96,293,250,314,140
2025-04-23T00:00:28,71,387,286,325,310,105,368,157,285,39
2025-04-23T00:00:29,370,328,39,21,100,91,80,393,371,182
2025-04-23T00:00:30,172,267,140,223,98,103,189,199,245,192
2025-04-23T00:00:31,177,232,150,304,389,171,345,336,335,54
2025-04-23T00:00:32,228,303,238,232,187,258,349,336,281,313
2025-04-23T00:00:33,90,239,363,352,51,354,361,61,290,355
2025-04-23T00:00:34,41,122,379,172,119,281,134,383,35,184
2025-04-23T00:00:35,149,148,176,211,186,162,266,275,94,197
2025-04-23T00:00:36,282,326,255,150,67,157,164,327,252,132
2025-04-23T00:00:37,166,89,274,59,233,216,101,174,301,245
2025-04-23T00:00:38,327,328,93,388,68,320,379,348,283,169
2025-04-23T00:00:39,341,175,274,278,149,309,234,175,124,205
2025-04-23T00:00:40,274,398,311,57,231,331,151,392,29,260
2025-04-23T00:00:41,152,26,298,26,212,21,207,100,261,51
2025-04-23T00:00:42,325,22,176,171,39,113,370,85,366,261
2025-04-23T00:00:43,204,257,305,151,124,29,290,312,271,273
2025-04-23T00:00:44,400,152,126,311,106,205,124,394,57,64
2025-04-23T00:00:45,295,266,340,177,37,58,35,158,160,262
2025-04-23T00:00:46,112,319,318,35,283,37,214,106,306,77
2025-04-23T00:00:47,125,273,319,133,106,109,384,123,306,79
2025-04-23T00:00:48,393,350,163,219,336,60,237,308,120,232
2025-04-23T00:00:49,279,356,160,101,297,59,160,327,325,177
2025-04-23T00:00:50,174,389,264,318,211,233,368,155,251,111
2025-04-23T00:00:51,277,208,323,174,186,229,294,264,85,278
2025-04-23T00:00:52,81,299,304,78,138,89,205,241,226,49
2025-04-23T00:00:53,29,391,159,67,225,383,70,79,265,94
2025-04-23T00:00:54,343,283,351,390,190,336,155,26,206,302
2025-04-23T00:00:55,168,299,245,155,217,311,394,285,106,315
2025-04-23T00:00:56,113,43,88,111,151,320,108,351,195,215
2025-04-23T00:00:57,316,307,183,214,43,381,339,23,173,160
2025-04-23T00:00:58,146,211,255,110,113,166,340,329,376,354
2025-04-23T00:00:59,61,269,310,231,294,39,377,103,129,121
2025-04-23T00:01:00,45,69,187,278,301,374,258,336,322,199
2025-04-23T00:01:01,316,153,293,57,196,261,56,312,275,134
2025-04-23T00:01:02,382,276,82,153,184,31,180,215,20,104
2025-04-23T00:01:03,210,27,384,393,199,182,315,85,267,392
2025-04-23T00:01:04,370,291,228,159,108,246,263,304,300,54
2025-04-23T00:01:05,25,35,191,356,159,266,337,121,342,325
2025-04-23T00:01:06,50,374,282,115,281,246,130,198,175,129
2025-04-23T00:01:07,329,241,341,146,104,84,173,31,148,397
2025-04-23T00:01:08,128,224,349,117,132,183,166,267,394,140
2025-04-23T00:01:09,137,26,315,58,301,96,198,188,371,228
2025-04-23T00:01:10,345,40,326,130,137,211,258,344,310,208
2025-04-23T00:01:11,356,172,396,39,254,373,288,192,121,56
2025-04-23T00:01:12,131,119,66,368,378,313,211,220,123,226
2025-04-23T00:01:13,226,33,337,259,304,189,246,44,273,394
2025-04-23T00:01:14,347,21,87,190,176,169,158,124,202,185
2025-04-23T00:01:15,163,266,228,146,358,385,176,340,137,199
2025-04-23T00:01:16,120,304,388,70,263,383,203,292,113,291
2025-04-23T00:01:17,345,375,222,380,89,95,74,360,100,227
2025-04-23T00:01:18,302,31,312,336,131,105,52,216,341,29
2025-04-23T00:01:19,310,118,276,188,325,345,236,393,267,136
2025-04-23T00:01:20,381,225,375,283,227,286,30,355,284,81
2025-04-23T00:01:21,263,36,205,149,215,235,252,124,186,124
2025-04-23T00:01:22,346,231,337,336,113,165,31,130,104,25
2025-04-23T00:01:23,165,213,224,53,92,338,226,21,190,226
2025-04-23T00:01:24,247,284,118,98,146,165,135,247,168,384
2025-04-23T00:01:25,233,31,347,101,330,270,291,257,39,297
2025-04-23T00:01:26,369,247,199,157,310,347,330,75,220,115
2025-04-23T00:01:27,66,385,179,149,22,57,195,222,345,262
2025-04-23T00:01:28,332,250,354,277,174,385,316,311,358,173
2025-04-23T00:01:29,48,167,164,356,257,191,202,175,397,208
2025-04-23T00:01:30,178,398,213,201,20,104,85,281,104,179
2025-04-23T00:01:31,324,321,187,150,365,156,209,198,288,283
2025-04-23T00:01:32,247,64,40,130,210,209,373,152,49,23
2025-04-23T00:01:33,88,171,329,256,44,227,394,254,331,243
2025-04-23T00:01:34,366,34,126,392,164,282,33,34,111,22
2025-04-23T00:01:35,281,278,137,313,21,366,138,201,148,158
2025-04-23T00:01:36,275,198,73,230,44,22,307,75,362,397
2025-04-23T00:01:37,155,207,129,329,36,113,272,253,177,176
2025-04-23T00:01:38,265,336,96,30,174,172,368,258,50,180
2025-04-23T00:01:39,107,320,147,192,119,70,314,234,42,87
2025-04-23T00:01:40,59,53,365,320,310,216,140,285,350,355
2025-04-23T00:01:41,341,36,35,141,135,374,322,292,371,188
2025-04-23T00:01:42,75,98,184,188,24,271,117,251,29,113
2025-04-23T00:01:43,276,317,240,357,158,211,309,23,225,347
2025-04-23T00:01:44,25,227,334,216,386,33,256,80,84,138
2025-04-23T00:01:45,270,141,276,388,65,293,383,164,273,21
2025-04-23T00:01:46,41,384,198,298,55,71,224,239,388,138
2025-04-23T00:01:47,278,260,330,246,110,306,288,391,66,23
2025-04-23T00:01:48,318,190,298,182,298,108,153,85,61,98
2025-04-23T00:01:49,172,350,284,330,346,81,113,55,84,124
2025-04-23T00:01:50,255,331,285,289,257,55,197,71,112,392
2025-04-23T00:01:51,167,152,129,174,102,150,83,199,379,214
2025-04-23T00:01:52,175,21,62,74,248,35,322,215,178,310
2025-04-23T00:01:53,363,39,211,390,337,296,276,267,304,369
2025-04-23T00:01:54,54,386,381,273,148,279,376,301,83,207
2025-04-23T00:01:55,68,141,252,238,150,330,251,162,179,65
2025-04-23T00:01:56,92,32,231,300,119,23,390,281,333,160
2025-04-23T00:01:57,53,346,141,304,157,250,71,310,74,110
2025-04-23T00:01:58,62,20,371,268,397,98,235,317,217,107
2025-04-23T00:01:59,145,60,295,396,251,123,391,248,291,194
2025-04-23T00:02:00,142,147,90,122,119,73,182,21,349,157
2025-04-23T00:02:01,224,217,60,376,353,350,321,32,357,281
2025-04-23T00:02:02,264,141,198,365,374,353,144,118,268,126
2025-04-23T00:02:03,57,185,85,266,128,171,282,332,180,50
2025-04-23T00:02:04,307,143,37,313,314,135,55,90,136,85
2025-04-23T00:02:05,138,104,394,285,311,188,245,217,156,364
2025-04-23T00:02:06,47,198,383,91,168,73,66,166,84,224
2025-04-23T00:02:07,387,197,98,157,379,283,254,162,39,34
2025-04-23T00:02:08,104,261,197,114,378,364,191,353,282,282
2025-04-23T00:02:09,185,69,72,55,293,311,88,296,144,377
2025-04-23T00:02:10,250,114,316,342,266,173,336,353,358,144
2025-04-23T00:02:11,244,390,389,39,400,335,322,200,186,240
2025-04-23T00:02:12,273,334,228,298,42,97,283,52,72,227
2025-04-23T00:02:13,155,150,98,199,221,202,164,364,356,80
2025-04-23T00:02:14,249,315,353,29,107,63,182,255,338,312
2025-04-23T00:02:15,257,226,259,133,167,372,47,312,323,285
2025-04-23T00:02:16,194,169,319,281,385,282,224,112,209,232
2025-04-23T00:02:17,293,373,149,58,190,255,324,165,134,198
2025-04-23T00:02:18,301,186,94,69,383,387,384,223,239,59
2025-04-23T00:02:19,40,156,329,350,95,358,264,114,57,314
2025-04-23T00:02:20,213,251,67,106,390,183,79,101,378,338
2025-04-23T00:02:21,113,220,110,118,142,226,146,360,36,54
2025-04-23T00:02:22,153,217,390,328,268,328,110,321,292,122
2025-04-23T00:02:23,87,181,287,247,320,350,319,120,383,156
2025-04-23T00:02:24,400,63,96,376,301,120,361,123,101,296
2025-04-23T00:02:25,308,273,304,90,54,222,259,71,250,99
2025-04-23T00:02:26,255,248,51,208,80,117,165,175,67,197
2025-04-23T00:02:27,216,384,185,74,65,307,30,213,59,153
2025-04-23T00:02:28,336,319,141,196,281,293,336,337,20,351
2025-04-23T00:02:29,176,130,379,391,136,290,103,309,159,168
2025-04-23T00:02:30,366,395,284,154,313,400,76,72,86,189
2025-04-23T00:02:31,91,159,354,205,127,327,234,148,164,319
2025-04-23T00:02:32,327,156,361,197,345,295,316,243,349,318
2025-04-23T00:02:33,71,307,334,52,47,213,102,102,248,392
2025-04-23T00:02:34,140,126,122,384,39,26,118,35,264,264
2025-04-23T00:02:35,345,104,160,232,106,196,229,119,362,75
2025-04-23T00:02:36,382,62,274,64,206,178,34,302,350,261
2025-04-23T00:02:37,171,128,88,226,109,283,184,122,289,191
2025-04-23T00:02:38,221,37,67,213,95,306,235,123,184,324
2025-04-23T00:02:39,70,185,241,43,136,153,308,260,59,125
2025-04-23T00:02:40,305,150,178,381,111,266,102,215,136,114
2025-04-23T00:02:41,241,268,283,33,306,312,277,340,183,211
2025-04-23T00:02:42,370,105,150,352,299,110,195,279,244,363
2025-04-23T00:02:43,380,367,280,155,28,141,65,265,333,179
2025-04-23T00:02:44,202,250,218,204,308,288,111,296,201,285
2025-04-23T00:02:45,382,74,65,132,36,277,33,186,120,269
2025-04-23T00:02:46,194,99,290,231,361,53,85,93,335,182
2025-04-23T00:02:47,364,330,367,70,34,32,41,387,56,169
2025-04-23T00:02:48,273,355,157,177,74,211,307,265,361,215
2025-04-23T00:02:49,61,192,352,230,98,74,248,180,57,364
2025-04-23T00:02:50,310,346,394,70,275,256,279,39,335,326
2025-04-23T00:02:51,294,339,77,321,334,381,137,29,266,172
2025-04-23T00:02:52,257,389,108,193,395,255,192,145,159,124
